Tweets,isLiterary
@heyjustpray @daylelearnslife @georgeewade i didn't say that unborn lives don't matter! i was just making the point that so many of you who call yourselves pro-life do nothing to care for the lives of those that could have been aborted but need your assistance.,True
"you guys have always given me your best, and i want to do the same for you. but right now, i don’t even know what my best is, nor do i really know how to give it. so i am very sorry to all of you who have been concerned or reached out without reply. i am not myself lately.",True
i can’t listen rn because i had to go back to work but i love all of you who are telling your stories 🤍 #theladiesroom,True
"new tattoo - never forget your struggles 
your struggles make you who you are !! https://t.co/9yjrcumb3b",True
"i think it looks absolutely nuts to go up in life and then run backwards to “flex” on ppl who you think are against you. 

who did you do this for?",True
idk even wishing death on someone is different than actively encouraging suicide. it's just a horrible rotten look and hurts the people around you who struggle with suicidal ideation and even attempts. if you care about that at all you need to lay the fuck off,True
"ㅤ  ❝ you’re walking around like you do. assuming that i’m always following you — when i think it’s you who wants to be near me.

whatever i do is none of your business. if you’re gonna be in my territory, at least show respect, brat. ❞

sounds like there’s gonna be a fight! https://t.co/a20bczjvar",True
@oddsonfpl it is more about ‘care’ now. if a certain edi cavani &amp; now ronaldo cannot motivate you who you know are ahead of you then 😏,True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year bts_kooki23 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/vh4zwgthyr https://t.co/qirtobbmof",True
"it's not the tough situations that make your day bad, but it's you who react harshly on it.",True
@ginatandarich also as a mom to a little girl who is also my whole world. i hope that if my girl ever finds herself in a similar situation there is someone like you who is there to help her 💕💕💕,True
"""show me your friends and i will tell you who you are"" - vanilla ice

the somewhat obvious fall from grace for sbg has been terrible to watch. guys like this ruin even the best run and well-intentioned gyms. as dustin said kharma's a mirror, and this has been a long time coming. https://t.co/eplyyj9ker",True
"hello there, people. i know there are some of you who really want to say something to me, and this is the best chance for you to do exactly that. come on mate, hit me up here!
https://t.co/g6dc8ztiqh",True
@tylerwillett10 @nerdgirldv @meljonesladadee it seems like you don’t want to answer a question that has been put to you. who is entitled to use your bodily organs or any of your body resources without your permission? will you please answer?,True
"@bettyboob454 just find it interesting.
i guess unless i'm perfect, and prove i support all 'just' causes out there, i shouldn't be advocating or asking anyone else to advocate.
at least that's the message.
'let ye among you who hath not sinned cast the first stone' and all that. 😔",True
@lizzywol it’s funny when people are like “people r silo’ed” or “you’re closing yourself off” because that boundary was the whole ass intent right there. a person who mistreats you (who isn’t forced to disclose their red flags) isn’t some hidden gem that you somehow think it is.,True
"amos:5.18
 woe to you who long for the day of the lord! why do you long for the day of the lord? that day will be darkness, not light.
amos:5.19
 it will be as though a man fled from a lion only to meet a bear, as though he entered his house and rested his hand on the wall only",True
"show me who your friends are, and i will tell you who you are….. 

a friend doesn’t cover up and excuse your mistakes… a friend helps you fix them.. helps you make amends and right your wrongs 

a true friend builds you up to be the best you can be https://t.co/zb65vrrl5r",True
@msnbc @levinsonjessica ...its so offensive to think you ..who ever you are ...can tell a girl what to do...its...not what anyone wants for their own daughters its what men want for mistresses,True
"for those of you who have ever debated affect/effect: 
 https://t.co/a4wkzqftvr  #grammartips #writingtips #emailwriting #businesswriting #technicalwriting",True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year brygas3 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/iyzxn2gkfk https://t.co/yfeea1pj3o",True
@roz_arai @kurisu_ttv wait wait wait it was you who said i'm old i'm not old!,True
"those of you who can read i must beg you to read the bible, and whenever you can get time, study the bible, and if you can get no other time, spare some of your time from sleep, and learn what the mind and will of god is. - jupiter hammon #qotd #quoteoftheday",True
@katieporteroc so thankful for people like you who are brave and smart enough to go head-to-head with them. 🌟,True
"@roaringleaders done and thnx for opportunity... never seen a person like you.. who is constantly giving back to community.. appreciate it!!✅🙂
@trt_chenk 

@yunianine 

@mpooll",True
"how beautiful my addiction to you
only without these, everything is in your eyes
your eyes are mine
your hands are mine
i am by your side everywhere
you who laugh
my wish is summed up in the same instant
this is not my feeling of interest
pure madness
#jk_heartwritter",False
@thenewnicola welcome to sobriety! we do this one day at a time! you are a member if you say you are. listen to others just like you who have solved the drink problem.,True
@am6itious it’ll tell you who the number is registered to if they have cashapp,True
"@markslapinski wow, it was you who started this!! thanks so much 😊",True
"one of the most amazing feelings in the world is having someone fall in love with you who you thought you never had a chance with.

#happybirthdayrahulvaidya",True
"@b52malmet @marcody8 #timscott is pure buffoonery. when ppl show you who they are, listen.",True
tell me who your friend @andy is and i’ll tell you who you @andersoncooper. ~mexican proverb @bravotv,True
team prime starts here. and we welcome support from any of you who wish to be part of an elite force that is rising up against bullies 🤙💪🙂 https://t.co/qa1k042pxz,True
who made you? who crafted such slight flimsy forms?,True
@gustav_markus @stpowers_ @beelzebubtv @goblinmanga @burnthickory1 for those of you who aren't aware https://t.co/ge5yfcbcty,False
it’s you who i want,True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year r_2vii 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/tl6iydnovi https://t.co/g7rd7m8wkd",True
"@westsussexsafc @utft1998 @mikeycowie1999 irate? i'm chilled mate, it appears to be you who needs to lower their blood pressure",True
"@tamamonogucci //yeah those are the worst, together with people blocking you who you have literally never talked with before.

absolutely understandable. but i think that makes the people who stick with you even more important!",True
"@joylove_40 allah ﷻ prohibited alcohol in the qur'an: ""o you who believe, indeed, khamr (alcohol), gambling, [sacrificing on] stone altars [to other than god], and divining arrows are but defilement from the work of satan; so avoid it that you may be successful."" quran 5:90",False
"@grahamroberts4 @11bryangil @osvaldooardiles he’s looked good to me so far but coming from you who actually knows what he’s talking about that’s high praise!
#coys",True
"@anonseeker as a turkish saying goes “ show me your friends, and i’ll tell you who you are” ..   thank you for speaking up 💜🌷. a friend doesn’t stay silent when their friends do something wrong. 🌷🌷",True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year feeldalove168 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/6mjzorekhj https://t.co/altq0guiqg",True
need for it. especially from some of you who seem to be poisoning everyone with their mean girl complex. you wanna preach about kindness but can't even be kind to one another. this whole drama you guys have got going on is probably pathetic anyway. if you hate eachother that much,True
@ravensfan86 discussions like this always show you who has coached before and who hasn’t ;),True
"@yourcryptodj @mrthomaskoning @riskycoins done and thnx for opportunity... never seen a person like you.. who is constantly giving back to community.. appreciate it!!✅🙂

0x57eb27c1100c13ad7c0ada98053fbc6288bb6068",True
"@shillionaires @wander_token @ryn0srs @beefy_musk @criptogivesback @coinmarketcap @coingecko @pancakeswap @binancechain @twpicker done and thnx for opportunity... never seen a person like you.. who is constantly giving back to community.. appreciate it!!✅🙂

0x57eb27c1100c13ad7c0ada98053fbc6288bb6068",True
"@mandymatney just ignore him! why screenshot it and seek attention on twitter? you have to take the good with the bad. when you’re noticed by many, there will be critics. i just don’t understand why you keep bringing up what a few people say about you. who cares!",False
@marygarden should your hairdresser be taking a risk with you? unvaccinated and without symptoms treating you who have those little viruses swimming through your hair follicles? who is in danger?,True
@midwestmonster_ @charlot63123215 @ezraklein if you research what your buying you can find free range and meadow fed small farms who’ll tell you who sells their eggs. you just have to do the l’egg work. get it? l’egg work….get it?…i tried!,True
"@cryptosanthoshg @theledpunks done and thnx for opportunity... never seen a person like you.. who is constantly giving back to community.. appreciate it!!✅🙂
@trt_chenk 

@yunianine 

@mpooll 

@hmarlani 

@joesingg32",True
@b52malmet we will get to the other side when the fake media stops lying and people like you who keep praising biden. if it wasn’t for trump you wouldn’t have a vaccine. the man cannot even take a question what a disgrace to america,True
"hey i'm slightly bored so let's play a game!
give me a photo of a group and i will tell you who i find most attractive based on the picture and if i know any members! 
in the photo are groups i already stan https://t.co/lpfzjbvo2q",True
why are you who you choose to be https://t.co/bn4qdj1ut7,True
"no one has the right to tell you who you are and control your life. your life is meant to be lived by no one else but yourself. we sometimes let people get the best of us, destroy us. only you know whats right for yourself, you have the power, you make the choices and you grow",True
"white supremacy at its worst. as usual white people being ignorant bullies, and missing her point which is “true”. you, who are dissing joy ann reid are the racist and just plain mean. https://t.co/7onow0jnoe",True
"@mollyjongfast when someone shows you who they are, believe them, never mind what they say. @sensusancollins is the textbook example.",True
"literally everyone who attends tc can do this, even those of you who do not create on twitch.",True
"@joshroomsburg @velaspad done and thnx for opportunity... never seen a person like you.. who is constantly giving back to community.. appreciate it!!✅🙂
@trt_chenk 

@yunianine 

@mpooll 

#velaspad",True
"we've got fun new stickers for you! who needs to gussy up their water bottles and trapper keepers? 😊

#lisaforboise #latinasinpolitics https://t.co/awkekzjmzt",True
now let me know who are you who decided to trace my art?,True
i’m so excited for all of you who get to finally see the maine this week. 😭,True
"we've done it. reached 600. thank you so much to each and everyone of you who has supported our journey. we'll continue to produce content we hope you'll enjoy. loads coming up this weekend. next stop 700. let's do this guys
https://t.co/fi6inoaigw https://t.co/9ztah382ax",True
@sheyi_i i don tell you who dey win prem already,True
"if your own people never support you, who do you expect will?",True
"✨ stolen kiss

dropwtf would kiss you around the corner... 😏
and you, who would do it?

➡️ https://t.co/x6qyucvgvm https://t.co/ldhuxlqijv",True
those of you who came from my youtube channel here's my face reveal... https://t.co/yjwhjsp7ro,True
"are you ready to #healeverything? thema's youtube channel is dedicated to all of you who are looking for ways to heal yourself.

subscribe at https://t.co/eq3og2mhve and start your healing now. https://t.co/uua83qe5ss",True
"i’m here with owner, lidia at @thesaltedhippie in league city for a sip &amp; sign! you guys, this shop is fabulous! come on by until 6 p.m. this evening for a drink, shop and i'll sign my book, ""the healing power of girlfriends"" for you! who's coming??? https://t.co/tvyr2kiaus",False
"the time is 0000hrs. 

question for those of you who are still awake; what causes insomnia?",True
"worship in awe and wonder, all you who’ve been made holy!

for all who trust him will feast with plenty.

ps 34:9",True
"✨ stolen kiss

xofiagk would kiss you around the corner... 😏
and you, who would do it?

➡️ https://t.co/4odiaotzx8 https://t.co/vum4bxunjr",True
@cryptonomica no it's you who's cute!!,False
@david0hh7 @marygarden @monocotyledon @mumbletwits with friends like you who needs enemies?,True
"@strongdogenft done and thnx for opportunity... never seen a person like you.. who is constantly giving back to community.. appreciate it!!✅🙂
@trt_chenk 

@yunianine 

@mpooll",True
"jk yall probably know its not the real person (hence no checkmark and tho i cant remember i wouldnt be surprised if they deactivated)

and for those of you who were genuinely worried

now you know not to : )",True
"@jim_jordan jim, jim, jim are you crying fowl? are those crocodile tears or “cry baby tears”? after all it’s you who shown democrats how to deflect blame?  how’s ignoring sex abuse complaints going?  must be their fault …",True
"we did it! thanks to each and every one of you who has subbed and interacted with the channel. i'll continue to try and produce content you will enjoy. next stop, 700. let's do this!! love you all  
https://t.co/hiyjx15h1r https://t.co/og3knxdwx2",True
"for those of you who don’t remember, in the book maurice sees tchaik 6 in concert and risley is also there and makes a gay sex joke",False
"@burgessev @mkraju collins has been running a long con on us… forever. she’s not a moderate. she is not pro-choice. maya angelou said “when people show you who they are, believe them the 1st time.” i see you susan collins.",True
"@maxfawcett implacable logic: the richer you make me, and the better i'm able to suppress wages, the more of you i am capable of hiring....

.... until there aren't enough of you who can afford my product, and then i'm gonna have to lay some of you off.",True
"@bbingroup done and thnx for opportunity... never seen a person like you.. who is constantly giving back to community.. appreciate it!!✅🙂

0x57eb27c1100c13ad7c0ada98053fbc6288bb6068",True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year yourhomiefrog 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/nt2mtiwfka https://t.co/poyhfmrgqe",True
kindly get fucked all of you who oppose common sense mask mandates https://t.co/tj7i9tevzo,True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year nanvv_ 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/iv6m1wktet https://t.co/ceyfiu8efp",True
"@zeronfthero done and thnx for opportunity... never seen a person like you.. who is constantly giving back to community.. appreciate it!!✅🙂
@trt_chenk 

@yunianine 

@mpooll",True
"someone like you, who was born into power, wouldn't know the joy of finally obtaining it.",True
@mr_gbm and i will wear that badge proudly! must i remind you who started getting back into bloodborne hmmm https://t.co/wzkjuiaqx9,True
"this baking through my lord of the rings cookbook has been amazing. if you’re a fan of that world, i would highly suggest getting it.
and for those of you who say you don’t bake, neither did i, lol https://t.co/hf3d1frl0w",True
"i don’t know what your destiny will be, but one thing i know: the only ones among you who will be truly happy are those who have sought and found how to serve.
#happybirthdayrahulvaidya",True
"i thought it would be a good idea to provide a link to a list of 12 must reads for those of you who are considering entrepreneurship. tks to  justin reynolds for creating this list.
https://t.co/9dncoeucsi https://t.co/4ds1ulfqnk",True
"@ckingdomsnft done and thnx for opportunity... never seen a person like you.. who is constantly giving back to community.. appreciate it!!✅🙂
@trt_chenk 

@yunianine",True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year brentonlipford 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/viioxbkit9 https://t.co/thjqioxu7l",True
@sodyhalliday an assertive man will not back down for clowns like you who can differentiate assumptions. epitome assertive. as you were🙅🏼‍♂️,True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year ruggebb 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/mzeknx1tjd https://t.co/r813vbb3lk",True
@newkindalazy a lot of people for a lot of different reasons. my mom because i hope to be an incredible mom like her one day. my best friend because she’s living her best life and inspires me to strive to live mine too. and people like you who inspire me to do what i love and be happy 😊,True
it be the closest people to you who do you dirty..,True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year bloomingshield 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/60l8hfpjfm https://t.co/zfbqkcuc65",True
@stephenking i don't have to tell you who the spider monster reminds me of...,True
@sonaaja22 @sense_royal @glblctznuk @bbcone and they apologize cause i appeal and they realize i wasnt bullying you🤷🏾‍♀️ unlike you who is bullying and harassing meghan 🤷🏾‍♀️,True
@vabvox when someone shows you who they are......,True
"@rhinocoinio done and thnx for opportunity... never seen a person like you.. who is constantly giving back to community.. appreciate it!!✅🙂
@trt_chenk 

@yunianine",True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year greeneyedcatg 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/lh8ckltdk1 https://t.co/ozv2cssnkv",True
"with this whole vaccine thing ,
you are finding out about people you know ,but more importantly you're finding out about the real you ! 
are you who you thought you were ?
#antivaxxers #sunshine",True
"""be strong, and let your heart take courage, 
all you who wait for the lord!"" - psalm 31:24",True
"✨ stolen kiss

dukesevastos would kiss you around the corner... 😏
and you, who would do it?

➡️ https://t.co/lryodgesa4 https://t.co/qrwjyrcrvb",True
"@birlios ok but this is literally me @ you, who is incredibly accomplished 🤔 so we’ve come full circle",True
@freedom21122112 @citizen_working @samanthamarika1 no people like you who are blind and can't see how evil the left is are bizarre. yeah politicians care about people.  sure they do. wake up already,True
"@begottensun nothing is for free cde
zim prices are ridiculous for a reason
in the initial prices its you who is also paying for transport 
people are not stupid out there",True
"i forgot how cozy it is to talk to someone who truly understands who you are, loves you and does not judge you. who accepts you and reminds you that it's okay to not be okay. it's a warmth i'm always thankful for.

this song reminds me of you: https://t.co/gud4zrqnld",True
"@annieryou0kay i agree with you! who, paid to ship haitians to the border ???gop feels like!",False
"john 8:7, niv: ""when they kept on questioning him, he straightened up and said to them, 'let any one of you who is without sin be the first to throw a stone at her.'"" @drjosechameleon @jchameleone perspective by @jssentong https://t.co/oaenqykdhx",True
"✨ stolen kiss

amagicmantv would kiss you around the corner... 😏
and you, who would do it?

➡️ https://t.co/bscsbr54um https://t.co/npc07n83kl",True
"@justierra i done told you who to go to for the information about it all. get it straight from the horses mouth, gahdamn.",True
fuck all of you who leave your grocery carts out in the parking lot.,True
"as opposed to you who is just a fool, lacking any virtue. https://t.co/f5jmbpluqi",True
@klendool @zimenaj @jubes11 @nzpolice i asked for an alternative right at the beginning of this comment thread. it is you who is taking a binary approach to this by stating the police should just stop doing something that they do for health and safety reasons. if you have another option than this put it forward.,True
"thank you @kurz_gesagt for this amazing video!

https://t.co/xutfdrpuxw

check it out! it is about you! yes, you who is reading this line right now!

🌏💚",True
yeah. the racist moron said the cbp doing their jobs is like slavery. so you who 'love' that idiot can all gfy. https://t.co/jzwmafxbie,False
"@andyjc75 @johnredwood ""bad losers""?
last time i checked (today, while grocery shopping) i didn't notice any food shortages in my eu.
how can people like you, who lied to the people of your own country, even sleep at night?",True
hard times really a show you who want it most,True
"@rifatjawaid wake up and smell the coffee.. just check the sanghi tweeter from past two years.. he was popular even then in india, its you who never noticed it before..",True
"for those of you who missed the readings last night, here they are: when things get dark: stories inspired by shirley jackson edited by elle... https://t.co/ydvp8s5pvj via @youtube",True
"@lepapillonblu i feel so bad for those of you who live in mask-averse places. here on the left coast, at least most places, everybody is masked up. everybody.",True
"actually, we’re fed up with apocalyptically selfish sociopaths like you who think you have the right to kill yourself and take our children and us with you.

stronger #vaccinemandate now!!! https://t.co/uhbg2xgyhb",True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year iflhst91 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/kme7dgee4v https://t.co/vl26eckmra",True
@dittle_ i cant even eat it and i agree with you who the fuck puts the milk first,True
"@pmk1967 @georgefoulkes @lesleyriddoch @nicolasturgeon @scotgovfm @humzayousaf no.
didn't i only initially talk about ""popular vote"" percentages.
wasn't it you who raised ""majorities"".
i am still waiting your explanation for 37% of popular vote being ok for cameron to hold euref, but 47% of pop vote and majority pro-indy scotgovt is not enough for indyref2?",False
"for those of you who remember 1988 as more than a small child...
this is for you. https://t.co/gxlofa5urs",True
@makaumutua @paulkagame @bushfdn @hillaryclinton @potus @doncheadle @auc_moussafaki @auc_dpa i read the sad news earlier while my heart bled. but who contribute to such messes in africa. it's educated but hypocritical people like you who are solely responsible. only the other day uhuraila tried to bring back dictatorship to kenya with the blessing of the people like you.,True
i salute you who said no! brave people!,True
"@senatorcollins is a total fraud.  i can’t believe the people of maine fall for her shit every six years.  “when someone shows you who they are, believe them the first time”. https://t.co/5ko11ke1pk",True
"@evanlsolomon watch dr. robert malone inventor of mrna on jimmy dore youtube channel and quit being a propagandist. you have not researched mrna vaccines, dr. malone has spent his life developing vaccines.  he tells you who should take these experimental drugs and who shouldn’t.",True
gas goes up again so for those of you who voted for joe thanks,True
some drivers do it for safety and if it’s really you who’s requesting. https://t.co/zoxz3pxti0,False
this is for those of you who trust this adminstration to protect us. https://t.co/ybhzalnrbz,True
"sometimes, when people show you who they really are, you should not only believe them, but you should only spend energy trying not to engage with them.

tweeting this at myself. someone remind me when i go astray :)",True
"@mihlalii_n all of you who are busy trolling uber drivers or bolt drivers , you have to try it one day and see how mixed up the app gets. asking you about your destination they is nothing wrong with that you might have put a wrong address. other than that they are working to make ends meet.",True
"after being injured in a hit and run accident, it can be intimidating to deal with the situation all on your own. if you don't know who hit you, who will cover your damages? learn more in this article https://t.co/dy4jamx4pu https://t.co/3q2x00tzxq",True
"and now it's on to other stories. for those of you who run businesses in provinces where there are vaccine passports (or whatever you call it), how's it going? i'm interested in hearing what your experiences have been. replies would be great. dm's work too.",True
"@ronsexsmith as it should be.....and always has been.  at 69 years of age, the bulk of my musical taste is from the 50's/60's/70's. very few of the artists from the 80's &amp; 90's held any allure for me......except those (like you) who reverberated back to a style i enjoyed in earlier times.",True
"#covid
i support people's right to make their own decisions. 

i would expect those of you who have decided to get vaccinated which is your choice.

would at least speak up against the police violence and support people's right to make their own decisions.",True
@bonr4evr you who pulling up already 😎,True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year saknow_ 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/ntcv8earmt https://t.co/gf4q9ocxnc",True
@southseajane @smsocialmedia20 @foxyrachelle @madz_grant perhaps it’s you who are misinformed,True
@jackdeeth so it’s you who runs @raf_luton?,False
@leadermcconnell you need to step up an operate on a bipartisan bases. it was you who decided to be partisan.,True
"✨ stolen kiss

iluvlf would kiss you around the corner... 😏
and you, who would do it?

➡️ https://t.co/iajkn11lb2 https://t.co/eawk70cbqt",True
"@natashaisabadas bruce had to smile.
  ""and why exactly should i come with you? who needs my help?""",True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year nanvv_ 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/rduburmvku https://t.co/ro8wyrar2y",True
"@pluraldaisy @mikesington hey yall the white girl got black family members! go visit a black civil right museum, educate yourself because its wowen like you who give other white women who understand history a bad rap! and y’all wonder why we call y’all karen’s!",True
"@jarrodjcain @joseph_joe_m @ronfilipkowski no, actually it is not. there's a little thing called fact checking that has disproven your statement, which you got from any one of the normal bullshit rhetoric sites. 

i don't distrust them, i distrust you and people like you who post false information. 

blocked.",True
"for those of you who listened to julie foley’s excellent session at the #floodexpo today, here is the blog she referenced about the role of planning in securing #resilient places 👇👇 https://t.co/yjytlgevkp",True
"for those of you who don't know yet, #bitcoin will lift the human race to 4th density. this idea is from me being a big fan of ""the law of one: the ra materials an ancient alien speaks."" there will be only one goal of the human societal complex, and it will be to all have",False
"@aiyanaewhite @wattup_duck @rick_lopezjr @mirazbar @ac_perez_delrio @rachaeleharris yesss, you just made my week!!!😃 thanks to all of you who created this fun read❤️❤️❤️😈",True
"for those of you who still give excuses for ole gunnar solskjaer, i hope you continue because we're not going to win any trophy with this man
#carabaocup",True
"58:11 - and when ye are told to rise up rise up allah will rise up to (suitable) ranks (and degrees) those of you who believe and who have been granted (mystic) knowledge. and allah is well-acquainted with all ye do. (2/2)

 #quran",True
@kaworuquote please take care of yourself. and there are people who love you who can help you through hard times,True
"i just wanna dance with you
let the whole world melt away
and dance with you
who cares what other people say?
and when we're through
no one can convince us we were wrong
all it takes is you and me
and a song",True
"you know i wont tell you who said it, but they probably thinks that david cameron loves nothing more than to pull his pudding whilst watching #marr",True
"@ruusakitchen if trey songs does that i will text, but you? who are you?",True
"@megynkelly at least she is a genuine journalist, not like you who would crawl back to foxnews.",True
@suz_guidry ah! thank you! who would’ve guessed 😂,False
"@aftie_j i find myself connecting with the truth of maya angelou’s quote- 

“when people show you who they are believe them the first time”. 

i used to dismiss the last part bc i too believed people are inherently good.",True
"@joeypenner96 @earth_616_2013 um...no?just to show what a shitty person wolverine is?(ultimate wolverine mind you,who had left scott fall off a cliff and then told everybody that he had died so he could hook up with jean.",True
@imageofnadeko evil you who dont love nadeko,True
for all of you who have been waiting… it’s coming! #ahostofvolunteers https://t.co/4texvbwufu,True
@nathanb28094578 i frankly don’t know how those of you who are sane down there are able to put up with it. wishing you strength!,True
@alanshaw66 @peterar98015846 @___q__ @markhowsham @1885_est some of the afc hierarchy actually think more of afc than fc now and will do anything to try and scupper a bfc return.if you think thats correct then it is you who has the warped mind.,True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year _mjkth 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/8fj00rlqvm https://t.co/kuubfwboh5",True
"when someone shows you who they are,  believe them https://t.co/anyffoxy1s",True
@naomiosaka @kinloskin @hilevel i love you and do what you want because you are the boss and owner of you. love you so much and even though i love your game it's always you who have the power to do what you want,True
"@armylieber10 @ifyou_thing @happytaete @dieinjinsarms plz he never said that he inspired by jb 😂
plz i don't hate jb. 
it's you who just keep pushing your favorisum on tae. 
he clearly said that he just likes some of jb songs that it... 

where's  the clip he said jb is his inspiration???",True
i have boarded the plane! for those of you who were nervous for me... i made it. 🤣,True
"i still hate you, you who left me
my cold heart is still...
#missingyou",True
"thank you so much for sharing your stories both good and bad. i'm sorry to those of you who have had less than stellar experiences. on the whole, i've had more positive experiences than negative while fig. drawing so don't be discouraged! much love to you all and keep drawing &lt;3",True
"@girlrhode @gregabbott_tx abbott choose to fail to protect his citizens knowing they would die, so yes he is responsible. as my family of doctors &amp; nurses have been caring for the sick &amp; dying (and family doing it in texas)-don’t need people like you who tweet false information about vaccination &amp; covid",True
@newheadteacher2 great leaders feel like this regularly-it’s good to have people around you who can help pick you up and remind you of all the fantastic things that you will be doing -every day 😊,True
arise you who refuse to be slaves.,True
@francois_spies @andvdm @maxdupreez being here longer than me does not make you african. maybe its you who must try harder to think before you speak. you are non african and lastly am still asking you that why are you still here in africa if thats how you see us?,True
@joebiden if it’s you who sell the weapons,True
"@senatorsinema would be a great day for the filibuster to fall, senator. with democrats like you who needs republicans?",True
"the fact is: there is a new person full of feeling for you who is coming to meet you; the other one will try at all costs to hinder you, physically or psychologically. be wary!

you feel helpless and angry at the moment. take your time to decide what to do.

signs: water / air",True
"@teammaga45 also, for those of you who want us to surrender our guns... look at australia.",True
"it's been real, but it's time i let go of martial. he's no longer my cousin, i'm turning in my badge &amp; washing my hands of martial fc. the rest of you who are still on that ship, be safe ✌🏾",True
going to start working on a vrchat video this evening and soon i will announce the details about a stattrak shadow daggers giveaway. i will also be sending games to those of you who tried to diagnose the vr issue in the next few hours. thanks guys!,True
@catboykass “who the fuck are you? who the fuck are you! i asked you first!! i asked you second?!”,True
those of you who went on our summer of winona journey last year know there’s no way candyman has a winona equivalent. https://t.co/iyip6lrqiy,True
"@ksuamanda @mshistory92 @legendofsm yup. both would be last in line but i cant tell you who would be dead last and who would be next to last. depending on where you are, both might get care or both might not. i can tell you parts of texas, arkansas and idaho they would both not get care.",True
"@angelonuoha7 while i doubt they will tell you who called security, someone ought to sit that person down and demand to know why they called. if he/she can't name anything you did that seemed sinister or suspicious, fire him/her and they owe you an apology.",True
"@livheartt awww liv!! now it’s you who’re making me cry 🥺🥺 babeeeee i still remember the first things i read from you and something told me i would want to stay by your side. i’m glad i did 🥺💜 
thank you bb 💜",False
"@anthonymichaelp @cryptosavy1 because of the retail like you who bought at 64k, it'll never reach those levels again. the whales want you guys to bleed until the last drop then maybe it might pump to 100k. in the meantime, we'll be here enjoying the show...",True
@westshroud i shalt not for it is you who wisheth for thine demise,True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year yovamorillo07 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/3ssuv43hqf https://t.co/8zuxqjmcm1",True
"those of you who need context -
sanjay rajoura has been accused of sexual assault, coercion and several other things by a young woman.",True
"@celestebarber_ @scottmorrisonmp rubbish, its' s people  like you who make things worse with your tweets and nonsense.   people are not waiting months for vaccination, my 12 year old got it a a week after it was made available for that age group. pm is in us for a reason not a holiday.",True
"don’t let the expectations and ideas of others limit who you are. if you let others tell you who you are, you are living their reality — not yours. there is more to life than pleasing people
#happybirthdayrahulvaidya 
#rahulvaidya",True
@1001cranes like i wouldn't be surprised if you see signs go up telling you who to call if you find that the building has shifted and your office is in a different place,True
"@danpaquette @piggylou73 @leonydusjohnson ""you're right, it is too bad that so few people believe in freedom."" 
nope. it's great that there are only a few like you who want to disregard the laws that every nation regarding their borders.",True
dedicated to you who gave your heart as home when we were found lost. thank you 💜💜,True
"""i respectfully do not care""
say this to anyone who pass unfair judgement on something you strongly believe in or something that makes you who you are. people will inevitably judge you at some point and that's okay.",True
"is anyone else who lives in the spadina-fort york riding disappointed that we're now repped by @kevinvuongto  an independent mp with no party support??
pretty sure those of you who voted for him thought you were voting for a liberal. #electioncanada",True
"things to do here in tennessee, for those of you who wanna visit:
1. stare at large rocks aka mountains 
2. enjoy deep fried anything 
3. gatlinburg, sevierville, and pigeon forge stuff (see #1)
4. leave, it sucks here.",True
"@benjaminnorton @haile_jr_ when people show you who they are, believe them. this is the advice, 
~maya angelou
unfortunately, we gave @potus
second chance, now he clearly showing his true colors, after he got our vote✅ 
watch ""what is the 1994 crime bill? | nbc news now"" on youtube
https://t.co/g8zylfaje9",True
"✨ new year's kiss

i'm preparing my best last year kiss and first of the next year kxjlvli 😘💕
and you, who will you kiss at midnight?

➡️ https://t.co/z9aggsqh7l https://t.co/uz2rudevc6",True
"if you have your profile marked as private, does that mean you are scared of what people will say about you? who you let read your posts? what is it that worries you most?",True
